,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
56,28500,0.481081377225966,0.5,0.49504950495049505,0.4864864864864865,0.4861111111111111,0.47244094488188976,0.46511627906976744,0.46464646464646464,0.5,0.4823529411764706,0.4606741573033708,0
57,29000,0.4831505218631537,0.5,0.4880952380952381,0.48623853211009177,0.4956521739130435,0.4883720930232558,0.4691358024691358,0.46788990825688076,0.5,0.47191011235955055,0.4659090909090909,0
58,29500,0.4810695627345942,0.49473684210526314,0.5,0.4690265486725664,0.5,0.4691358024691358,0.47191011235955055,0.47692307692307695,0.5,0.4791666666666667,0.4523809523809524,0
59,30000,0.4803867742013406,0.5,0.5,0.4897959183673469,0.49382716049382713,0.49019607843137253,0.47863247863247865,0.45794392523364486,0.4942528735632184,0.45054945054945056,0.4523809523809524,0
60,30500,0.0,0.0,0.023809523809523808,0.4857142857142857,0.4864864864864865,0.4787234042553192,0.4791666666666667,0.05555555555555555,0.5,0.05084745762711865,0.0,0
61,31000,0.0,0.0,0.09615384615384616,0.4827586206896552,0.49382716049382713,0.4864864864864865,0.494949494949495,0.016129032258064516,0.49514563106796117,0.058823529411764705,0.0,0
62,31500,0.0,0.0,0.42857142857142855,0.475,0.5,0.4787234042553192,0.45652173913043476,0.019230769230769232,0.5,0.0,0.05128205128205128,0
63,32000,0.0,0.0,0.4731182795698925,0.4777777777777778,0.49038461538461536,0.4819277108433735,0.48739495798319327,0.03636363636363636,0.4864864864864865,0.023255813953488372,0.018518518518518517,0
64,32500,0.0,0.0,0.44565217391304346,0.4819277108433735,0.4956521739130435,0.45,0.48484848484848486,0.0196078431372549,0.5,0.04081632653061224,0.017543859649122806,0
65,33000,0.0,0.0,0.48,0.4803921568627451,0.5,0.48148148148148145,0.4731182795698925,0.06666666666666667,0.49523809523809526,0.02040816326530612,0.03278688524590164,0
66,33500,0.0,0.0,0.46017699115044247,0.49523809523809526,0.5,0.47297297297297297,0.5,0.058823529411764705,0.4939759036144578,0.057971014492753624,0.13043478260869565,0
