,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
97,49000,0.4873078048905618,0.4942528735632184,0.4823529411764706,0.4883720930232558,0.4857142857142857,0.49137931034482757,0.4883720930232558,0.46987951807228917,0.49,0.49514563106796117,0.4880952380952381,0
98,49500,0.4894896065538906,0.4827586206896552,0.4830508474576271,0.49504950495049505,0.48148148148148145,0.5,0.49038461538461536,0.4864864864864865,0.48623853211009177,0.49382716049382713,0.496,0
99,50000,0.4854779084768572,0.4810126582278481,0.47959183673469385,0.4827586206896552,0.4854368932038835,0.4918032786885246,0.4936708860759494,0.48314606741573035,0.4811320754716981,0.4878048780487805,0.48863636363636365,0
100,50500,0.4897071538305301,0.48484848484848486,0.4878048780487805,0.4956521739130435,0.4854368932038835,0.4942528735632184,0.4845360824742268,0.4909090909090909,0.4791666666666667,0.5,0.4948453608247423,1
101,51000,0.485740872241269,0.47474747474747475,0.4943820224719101,0.4782608695652174,0.4936708860759494,0.494949494949495,0.46534653465346537,0.4830508474576271,0.48863636363636365,0.5,0.4854368932038835,0
102,51500,0.487346491699386,0.4782608695652174,0.5,0.49514563106796117,0.48484848484848486,0.4954128440366973,0.48148148148148145,0.48484848484848486,0.48863636363636365,0.47560975609756095,0.4897959183673469,0
103,52000,0.4871683088712433,0.4823529411764706,0.4868421052631579,0.5,0.48936170212765956,0.49122807017543857,0.49137931034482757,0.47413793103448276,0.4895833333333333,0.48623853211009177,0.4810126582278481,0
104,52500,0.4874616098173787,0.4722222222222222,0.4823529411764706,0.5,0.49523809523809526,0.4897959183673469,0.4861111111111111,0.4811320754716981,0.4835164835164835,0.49411764705882355,0.49074074074074076,0
105,53000,0.4916212011586769,0.4827586206896552,0.48148148148148145,0.49504950495049505,0.5,0.5,0.4953271028037383,0.4883720930232558,0.4845360824742268,0.4939759036144578,0.49514563106796117,0
106,53500,0.48731611020677573,0.4854368932038835,0.47368421052631576,0.48,0.5,0.49572649572649574,0.49514563106796117,0.4787234042553192,0.4835164835164835,0.49514563106796117,0.4864864864864865,0
107,54000,0.48719905124741264,0.47959183673469385,0.4857142857142857,0.4875,0.49,0.49523809523809526,0.4838709677419355,0.4752475247524752,0.4895833333333333,0.5,0.4857142857142857,0
108,54500,0.49102231123488305,0.49514563106796117,0.49557522123893805,0.5,0.47368421052631576,0.49,0.5,0.4854368932038835,0.49107142857142855,0.49206349206349204,0.4878048780487805,0
109,55000,0.48828237586749973,0.47959183673469385,0.4927536231884058,0.49074074074074076,0.4909090909090909,0.5,0.4805194805194805,0.47959183673469385,0.4880952380952381,0.49122807017543857,0.4897959183673469,0
110,55500,0.48537848699069913,0.4752475247524752,0.4722222222222222,0.4861111111111111,0.49242424242424243,0.5,0.46987951807228917,0.4948453608247423,0.47863247863247865,0.49,0.4954954954954955,0
111,56000,0.4887049523331397,0.453125,0.5,0.49514563106796117,0.4953271028037383,0.4954128440366973,0.4782608695652174,0.48760330578512395,0.494949494949495,0.5,0.4891304347826087,0
112,56500,0.4876350698299373,0.48148148148148145,0.4880952380952381,0.4838709677419355,0.49586776859504134,0.49572649572649574,0.5,0.4675324675324675,0.4838709677419355,0.4897959183673469,0.4909090909090909,0
113,57000,0.48878180553696127,0.46236559139784944,0.4954128440366973,0.5,0.46987951807228917,0.5,0.48514851485148514,0.4888888888888889,0.5,0.5,0.4878048780487805,0
114,57500,0.4896516466243283,0.4909090909090909,0.4942528735632184,0.4957983193277311,0.4948453608247423,0.5,0.5,0.46875,0.4675324675324675,0.4945054945054945,0.49122807017543857,0
115,58000,0.4923413009101347,0.4878048780487805,0.48,0.49473684210526314,0.5,0.5,0.49473684210526314,0.47706422018348627,0.5,0.49411764705882355,0.49557522123893805,0
116,58500,0.49005753238505073,0.48,0.47959183673469385,0.49557522123893805,0.4931506849315068,0.49624060150375937,0.4945054945054945,0.49523809523809526,0.4888888888888889,0.4883720930232558,0.48936170212765956,0
117,59000,0.49202335638733863,0.4666666666666667,0.49411764705882355,0.5,0.4956521739130435,0.4942528735632184,0.5,0.48672566371681414,0.5,0.4946236559139785,0.4891304347826087,0
118,59500,0.48953813605201074,0.4838709677419355,0.48514851485148514,0.4915254237288136,0.49473684210526314,0.5,0.4777777777777778,0.47692307692307695,0.496551724137931,0.494949494949495,0.4945054945054945,0
119,60000,0.49440249463045727,0.47368421052631576,0.4948453608247423,0.5,0.5,0.5,0.49166666666666664,0.4956521739130435,0.4942528735632184,0.5,0.4945054945054945,0
120,60500,0.23747174604522628,0.4725274725274725,0.4810126582278481,0.49295774647887325,0.4794520547945205,0.5,0.5,0.05555555555555555,0.4942528735632184,0.08196721311475409,0.018867924528301886,1
121,61000,0.43044638798524737,0.45454545454545453,0.45348837209302323,0.47058823529411764,0.4605263157894737,0.4722222222222222,0.47368421052631576,0.45045045045045046,0.4639175257731959,0.29411764705882354,0.35555555555555557,0
122,61500,0.45679439370327,0.45714285714285713,0.4606741573033708,0.46835443037974683,0.48672566371681414,0.4842105263157895,0.38271604938271603,0.5,0.49019607843137253,0.43,0.421875,1
123,62000,0.45163314689829626,0.4027777777777778,0.46153846153846156,0.4835164835164835,0.4854368932038835,0.4819277108433735,0.3838383838383838,0.5,0.49107142857142855,0.4084507042253521,0.43617021276595747,0
124,62500,0.45707565746129003,0.45121951219512196,0.47959183673469385,0.47560975609756095,0.4727272727272727,0.48598130841121495,0.41379310344827586,0.4897959183673469,0.4943820224719101,0.3974358974358974,0.422680412371134,0
125,63000,0.46164751552962807,0.4563106796116505,0.48514851485148514,0.4803921568627451,0.4659090909090909,0.48148148148148145,0.3950617283950617,0.5,0.4803921568627451,0.4606741573033708,0.4215686274509804,0
126,63500,0.45307521774968346,0.45454545454545453,0.47413793103448276,0.4854368932038835,0.4631578947368421,0.48,0.3448275862068966,0.49606299212598426,0.4939759036144578,0.4036697247706422,0.4594594594594595,0
127,64000,0.4610386880943608,0.4533333333333333,0.46,0.4883720930232558,0.4606741573033708,0.494949494949495,0.42592592592592593,0.49056603773584906,0.48148148148148145,0.4225352112676056,0.43956043956043955,0
128,64500,0.4645528250295256,0.43023255813953487,0.47572815533980584,0.47413793103448276,0.48514851485148514,0.4782608695652174,0.44871794871794873,0.4956521739130435,0.4835164835164835,0.4470588235294118,0.43243243243243246,0
129,65000,0.44599446163851203,0.39759036144578314,0.4318181818181818,0.4945054945054945,0.4727272727272727,0.4883720930232558,0.37755102040816324,0.5,0.4891304347826087,0.3918918918918919,0.43902439024390244,0
130,65500,0.4536559498213055,0.43037974683544306,0.4752475247524752,0.48484848484848486,0.46938775510204084,0.49166666666666664,0.4146341463414634,0.4909090909090909,0.49166666666666664,0.40298507462686567,0.4,0
131,66000,0.4587628490976643,0.45714285714285713,0.46153846153846156,0.47297297297297297,0.4827586206896552,0.49137931034482757,0.3972602739726027,0.494949494949495,0.46808510638297873,0.42528735632183906,0.44565217391304346,0
132,66500,0.47114828335631576,0.4666666666666667,0.4631578947368421,0.4878048780487805,0.4954954954954955,0.48514851485148514,0.45569620253164556,0.5,0.45977011494252873,0.43137254901960786,0.47058823529411764,0
133,67000,0.4648786783907625,0.4069767441860465,0.4774774774774775,0.4943820224719101,0.4878048780487805,0.49514563106796117,0.3880597014925373,0.4878048780487805,0.4803921568627451,0.46808510638297873,0.4772727272727273,0
134,67500,0.4706558728906604,0.45794392523364486,0.47058823529411764,0.4883720930232558,0.46017699115044247,0.48717948717948717,0.42528735632183906,0.5,0.49019607843137253,0.46153846153846156,0.46987951807228917,0
135,68000,0.47657951582315794,0.45348837209302323,0.47368421052631576,0.47959183673469385,0.4774774774774775,0.48936170212765956,0.45121951219512196,0.4954954954954955,0.5,0.46835443037974683,0.47959183673469385,0
136,68500,0.477736913243648,0.46153846153846156,0.4854368932038835,0.4857142857142857,0.45555555555555555,0.5,0.4583333333333333,0.5,0.4953271028037383,0.46464646464646464,0.47368421052631576,0
137,69000,0.47908103565976773,0.4479166666666667,0.49640287769784175,0.49411764705882355,0.4639175257731959,0.484375,0.4523809523809524,0.5,0.4956521739130435,0.4752475247524752,0.4842105263157895,1
